roi_name,Net7,posR,posA,posS,colR,colG,colB
7Networks_RH_Cont_PFCmp_1,Cont,8,34,24,0.9019607843137255,0.5803921568627451,0.13333333333333333
7Networks_RH_Cont_PFCmp_2,Cont,4,28,48,0.9019607843137255,0.5803921568627451,0.13333333333333333
7Networks_RH_Default_Par_1,Default,54,-46,20,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_Par_2,Default,48,-64,22,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_Par_3,Default,54,-54,26,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_Par_4,Default,56,-46,32,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_Par_5,Default,48,-64,42,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_Temp_1,Default,50,8,-32,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_Temp_2,Default,60,-8,-24,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_Temp_3,Default,48,16,-20,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_Temp_4,Default,54,-4,-14,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_Temp_5,Default,64,-24,-8,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_Temp_6,Default,48,-20,-8,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_Temp_7,Default,64,-38,0,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_Temp_8,Default,50,-34,2,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_PFCv_1,Default,34,22,-18,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_PFCv_2,Default,36,38,-14,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_PFCv_3,Default,48,32,-8,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_PFCv_4,Default,54,24,6,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_PFCdPFCm_1,Default,6,42,-10,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_PFCdPFCm_2,Default,10,66,0,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_PFCdPFCm_3,Default,8,42,4,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_PFCdPFCm_4,Default,8,54,12,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_PFCdPFCm_5,Default,18,64,16,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_PFCdPFCm_6,Default,6,26,18,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_PFCdPFCm_7,Default,6,58,30,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_PFCdPFCm_8,Default,16,52,36,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_PFCdPFCm_9,Default,4,44,40,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_PFCdPFCm_10,Default,26,34,38,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_PFCdPFCm_11,Default,14,38,52,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_PFCdPFCm_12,Default,24,26,50,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_PFCdPFCm_13,Default,12,20,62,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_pCunPCC_1,Default,12,-56,16,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_pCunPCC_2,Default,8,-44,20,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_pCunPCC_3,Default,16,-64,28,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_pCunPCC_4,Default,6,-52,24,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_pCunPCC_5,Default,4,-64,32,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_pCunPCC_6,Default,6,-38,34,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_pCunPCC_7,Default,4,-20,36,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_pCunPCC_8,Default,10,-52,36,0.803921568627451,0.24313725490196078,0.3058823529411765
7Networks_RH_Default_pCunPCC_9,Default,8,-50,44,0.803921568627451,0.24313725490196078,0.3058823529411765
